event_id,event_date,latitude,longitude,state,source_catalog,source_dataset,sample_type,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide
APDA-NEG-00137,2017-07-09,28.0,95.0,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,86.5,134.04,226.31,552.63,767.46,0.98,3.2,784.15,2.6,262.83,-0.001803,0
APDA-NEG-00138,2008-06-14,27.0,94.375,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,37.41,80.01,153.37,262.84,432.09,0.87,2.4667,86.0,0.0,0.0,0.0,0
APDA-NEG-00139,2017-07-09,28.5,95.625,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,59.87,102.59,206.45,486.26,680.46,0.98,3.2,2215.04,37.28,283.93,-0.000253,0
APDA-NEG-00140,2008-10-29,29.0,96.25,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.37,36.82,53.32,55.18,81.52,0.81,2.0667,4424.4,28.85,66.8,0.001741,0
APDA-NEG-00141,2017-07-11,28.0,95.0,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.93,139.7,241.78,502.71,800.79,0.97,3.1333,784.15,2.6,262.83,-0.001803,0
APDA-NEG-00142,2014-06-27,28.0,93.75,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,28.12,46.89,97.24,180.76,287.38,0.84,2.2667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00143,2017-07-11,29.0,96.25,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.7,30.81,84.03,182.36,298.79,0.92,2.8,4424.4,28.85,66.8,0.001741,0
APDA-NEG-00144,2017-06-19,28.0,93.75,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,22.13,78.73,131.34,167.78,408.99,0.9,2.6667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00145,2017-09-30,28.5,95.625,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,13.39,15.95,16.11,115.03,349.53,0.9,2.6667,2215.04,37.28,283.93,-0.000253,0
APDA-NEG-00146,2011-08-15,28.5,95.625,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,25.81,126.11,136.26,201.71,431.56,0.93,2.8667,2215.04,37.28,283.93,-0.000253,0
APDA-NEG-00147,2018-09-14,29.0,96.25,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.86,44.13,116.59,144.18,200.82,0.9,2.6667,4424.4,28.85,66.8,0.001741,0
APDA-NEG-00148,2017-07-09,28.0,95.0,Arunachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,86.5,134.04,226.31,552.63,767.46,0.98,3.2,784.15,2.6,262.83,-0.001803,0
APDA-NEG-00149,2007-07-19,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,18.5,47.85,97.59,190.66,333.23,0.9,2.6667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00150,2010-06-15,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,24.79,48.64,113.09,336.98,563.89,0.95,3.0,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00151,2007-08-26,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,22.32,36.82,84.76,250.78,314.37,0.91,2.7333,86.0,0.0,0.0,0.0,0
APDA-NEG-00152,2015-09-01,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,14.84,105.23,270.42,383.12,548.16,0.96,3.0667,86.0,0.0,0.0,0.0,0
APDA-NEG-00153,2007-09-13,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,1.87,15.91,90.69,300.9,505.89,0.93,2.8667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00154,2007-09-13,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,1.69,19.62,157.77,279.09,424.32,0.94,2.9333,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00155,2008-05-20,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,7.05,37.18,55.17,82.23,175.12,0.72,1.4667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00156,2015-09-01,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,11.68,82.06,220.19,314.03,459.28,0.96,3.0667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00157,2008-06-15,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,1.49,47.72,113.43,191.33,335.91,0.77,1.8,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00158,2017-07-09,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,24.88,56.41,134.95,288.79,756.45,0.97,3.1333,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00159,2008-08-14,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,13.97,46.46,117.0,197.97,319.6,0.93,2.8667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00160,2010-10-09,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,23.78,120.24,126.41,161.07,324.93,0.97,3.1333,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00161,2008-10-29,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,0.0,14.01,30.02,30.02,87.35,0.85,2.3333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00162,2012-06-25,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,27.26,73.88,128.36,244.48,405.54,0.87,2.4667,86.0,0.0,0.0,0.0,0
APDA-NEG-00163,2008-10-29,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,0.0,20.17,77.16,77.16,165.64,0.9,2.6667,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00164,2010-04-01,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,6.03,32.89,83.59,131.77,138.1,0.67,1.1333,86.0,0.0,0.0,0.0,0
APDA-NEG-00165,2009-08-20,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,30.86,57.56,111.63,269.24,420.53,0.93,2.8667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00166,2017-07-06,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,11.09,45.15,171.24,323.66,474.08,0.91,2.7333,86.0,0.0,0.0,0.0,0
APDA-NEG-00167,2009-08-27,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,7.41,41.85,72.23,363.26,591.42,0.96,3.0667,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00168,2014-06-27,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,28.12,46.89,97.24,180.76,287.38,0.84,2.2667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00169,2010-04-01,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,16.86,75.24,117.83,125.09,131.39,0.81,2.0667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00170,2010-06-15,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,40.07,75.47,135.07,260.58,370.59,0.91,2.7333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00171,2010-04-20,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.95,63.08,124.21,150.09,204.32,0.74,1.6,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00172,2015-09-01,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,14.84,105.23,270.42,383.12,548.16,0.96,3.0667,86.0,0.0,0.0,0.0,0
APDA-NEG-00173,2010-04-20,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,35.45,102.67,117.59,155.72,324.83,0.83,2.2,86.0,0.0,0.0,0.0,0
APDA-NEG-00174,2007-07-19,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,35.12,78.83,176.15,215.9,316.41,0.96,3.0667,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00175,2010-06-03,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,4.74,36.02,58.99,124.55,263.85,0.82,2.1333,576.05,30.81,45.85,0.021021,0
APDA-NEG-00176,2016-07-14,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,20.24,42.54,81.59,199.43,385.78,0.89,2.6,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00177,2010-06-09,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,7.26,31.27,171.28,298.25,514.45,0.87,2.4667,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00178,2009-08-20,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,28.66,81.57,135.66,227.01,453.88,0.94,2.9333,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00179,2010-06-15,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,53.88,100.35,155.6,292.66,414.44,0.91,2.7333,86.0,0.0,0.0,0.0,0
APDA-NEG-00180,2010-10-09,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,23.78,120.24,126.41,161.07,324.93,0.97,3.1333,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00181,2010-06-16,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,13.8,48.68,101.35,298.61,559.63,0.95,3.0,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00182,2011-07-24,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,3.4,56.2,171.29,292.58,465.27,0.89,2.6,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00183,2010-07-25,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,5.32,35.19,65.25,208.51,374.3,0.91,2.7333,576.05,30.81,45.85,0.021021,0
APDA-NEG-00184,2011-07-24,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,5.69,80.79,220.54,374.54,569.67,0.91,2.7333,86.0,0.0,0.0,0.0,0
APDA-NEG-00185,2010-10-09,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,16.7,50.86,58.63,129.52,288.4,0.95,3.0,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00186,2016-09-01,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,36.59,76.29,95.28,120.74,253.27,0.94,2.9333,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00187,2010-10-09,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,16.7,50.86,58.63,129.52,288.4,0.95,3.0,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00188,2017-07-03,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,22.04,106.77,200.84,334.28,482.91,0.95,3.0,576.05,30.81,45.85,0.021021,0
APDA-NEG-00189,2010-10-09,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,7.1,27.32,37.27,112.1,292.03,0.89,2.6,576.05,30.81,45.85,0.021021,0
APDA-NEG-00190,2017-07-06,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,18.38,68.37,165.02,297.85,714.45,0.97,3.1333,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00191,2011-05-24,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,12.26,31.83,83.84,122.63,221.56,0.79,1.9333,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00192,2017-07-10,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,44.4,166.57,230.48,428.5,644.58,0.97,3.1333,86.0,0.0,0.0,0.0,0
APDA-NEG-00193,2011-06-29,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,28.72,133.4,228.49,285.39,371.67,0.91,2.7333,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00194,2017-06-04,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,2.98,80.9,144.18,241.21,367.9,0.88,2.5333,576.05,30.81,45.85,0.021021,0
APDA-NEG-00195,2011-07-24,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,8.58,28.06,75.16,114.61,440.49,0.91,2.7333,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00196,2013-05-11,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,4.66,10.13,28.96,112.43,181.38,0.7,1.3333,576.05,30.81,45.85,0.021021,0
APDA-NEG-00197,2011-09-06,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,11.43,22.93,33.91,101.43,569.96,0.89,2.6,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00198,2012-06-25,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,27.26,73.88,128.36,244.48,405.54,0.87,2.4667,86.0,0.0,0.0,0.0,0
APDA-NEG-00199,2011-09-23,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,14.52,20.85,35.8,86.67,192.33,0.91,2.7333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00200,2010-06-03,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,3.43,31.81,60.73,130.36,284.01,0.78,1.8667,86.0,0.0,0.0,0.0,0
APDA-NEG-00201,2012-06-02,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,11.99,38.78,61.14,110.2,171.68,0.64,0.9333,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00202,2008-10-29,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,0.0,14.01,30.02,30.02,87.35,0.85,2.3333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00203,2012-06-03,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,64.46,125.52,176.83,229.69,307.67,0.93,2.8667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00204,2012-06-25,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,27.26,73.88,128.36,244.48,405.54,0.87,2.4667,86.0,0.0,0.0,0.0,0
APDA-NEG-00205,2012-06-03,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,19.91,75.56,84.64,140.29,255.86,0.82,2.1333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00206,2017-07-03,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,10.17,66.11,130.51,267.2,658.56,0.96,3.0667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00207,2012-06-03,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.89,46.37,54.13,112.17,237.87,0.77,1.8,576.05,30.81,45.85,0.021021,0
APDA-NEG-00208,2012-06-03,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.89,46.37,54.13,112.17,237.87,0.77,1.8,576.05,30.81,45.85,0.021021,0
APDA-NEG-00209,2012-06-20,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,23.53,28.35,68.33,158.94,304.52,0.81,2.0667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00210,2014-09-22,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,21.61,67.0,89.56,194.02,296.69,0.92,2.8,576.05,30.81,45.85,0.021021,0
APDA-NEG-00211,2012-06-22,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,11.46,52.38,62.48,173.1,291.78,0.81,2.0667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00212,2012-06-02,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,30.52,77.74,114.13,172.56,243.21,0.87,2.4667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00213,2012-06-25,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,66.93,120.93,161.73,291.07,468.78,0.95,3.0,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00214,2012-06-03,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,31.43,62.16,90.07,131.81,202.82,0.7,1.3333,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00215,2013-05-11,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,12.93,23.68,47.03,149.49,236.04,0.68,1.2,86.0,0.0,0.0,0.0,0
APDA-NEG-00216,2016-05-18,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,25.38,77.02,128.68,134.27,283.78,0.81,2.0667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00217,2013-05-11,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,12.93,23.68,47.03,149.49,236.04,0.68,1.2,86.0,0.0,0.0,0.0,0
APDA-NEG-00218,2015-09-23,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,29.24,89.92,130.93,202.14,472.03,0.95,3.0,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00219,2013-05-11,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,40.88,111.85,215.53,364.88,450.86,0.9,2.6667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00220,2013-05-11,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,12.97,29.95,61.48,158.02,241.03,0.76,1.7333,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00221,2013-10-06,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,13.13,66.6,72.9,117.32,148.64,0.91,2.7333,86.0,0.0,0.0,0.0,0
APDA-NEG-00222,2014-09-22,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.23,68.81,102.56,225.45,314.66,0.94,2.9333,86.0,0.0,0.0,0.0,0
APDA-NEG-00223,2013-10-06,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,12.27,52.77,59.39,100.92,151.11,0.92,2.8,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00224,2017-07-10,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,67.43,212.28,298.49,523.72,770.24,0.99,3.2667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00225,2014-05-10,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,12.29,77.29,117.32,135.32,145.24,0.75,1.6667,576.05,30.81,45.85,0.021021,0
APDA-NEG-00226,2008-08-14,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,7.92,54.41,140.02,208.61,283.83,0.89,2.6,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00227,2014-06-27,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,4.63,15.15,118.56,277.64,382.69,0.83,2.2,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00228,2013-10-06,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,12.27,52.77,59.39,100.92,151.11,0.92,2.8,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00229,2014-06-27,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,6.23,14.04,171.76,345.19,501.26,0.87,2.4667,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00230,2014-09-22,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.23,68.81,102.56,225.45,314.66,0.94,2.9333,86.0,0.0,0.0,0.0,0
APDA-NEG-00231,2014-06-27,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,6.23,14.04,171.76,345.19,501.26,0.87,2.4667,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00232,2015-09-01,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,19.33,138.53,201.37,329.88,495.59,0.98,3.2,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00233,2014-06-28,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,23.86,69.35,105.74,223.96,324.21,0.85,2.3333,86.0,0.0,0.0,0.0,0
APDA-NEG-00234,2016-05-18,26.5,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,25.38,77.02,128.68,134.27,283.78,0.81,2.0667,307.93,20.68,270.76,-0.012984,0
APDA-NEG-00235,2014-09-22,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,70.0,167.86,269.02,306.43,484.9,0.96,3.0667,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00236,2012-06-22,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,8.44,24.43,70.3,170.99,322.1,0.76,1.7333,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00237,2014-09-22,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.23,68.81,102.56,225.45,314.66,0.94,2.9333,86.0,0.0,0.0,0.0,0
APDA-NEG-00238,2010-07-25,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,3.61,24.14,81.4,156.15,348.1,0.93,2.8667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00239,2014-09-22,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.23,68.81,102.56,225.45,314.66,0.94,2.9333,86.0,0.0,0.0,0.0,0
APDA-NEG-00240,2015-02-20,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,0.11,15.3,15.88,15.88,16.44,0.58,0.5333,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00241,2014-09-22,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,110.54,208.07,284.09,344.19,495.97,0.99,3.2667,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00242,2014-09-22,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,46.97,113.14,185.52,230.78,355.56,0.96,3.0667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00243,2014-09-22,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,110.54,208.07,284.09,344.19,495.97,0.99,3.2667,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00244,2011-06-29,28.0,93.75,Assam,Background_Sampling,Copernicus_NASA_Background,negative,8.57,20.48,64.56,113.52,249.56,0.79,1.9333,576.05,30.81,45.85,0.021021,0
APDA-NEG-00245,2014-09-22,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,110.54,208.07,284.09,344.19,495.97,0.99,3.2667,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00246,2007-08-26,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,29.61,38.18,61.8,149.79,281.92,0.93,2.8667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00247,2014-09-22,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,110.54,208.07,284.09,344.19,495.97,0.99,3.2667,263.81,5.53,161.64,-0.002985,0
APDA-NEG-00248,2012-06-25,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,27.26,73.88,128.36,244.48,405.54,0.87,2.4667,86.0,0.0,0.0,0.0,0
APDA-NEG-00249,2014-09-22,27.0,94.375,Assam,Background_Sampling,Copernicus_NASA_Background,negative,17.23,68.81,102.56,225.45,314.66,0.94,2.9333,86.0,0.0,0.0,0.0,0
APDA-NEG-00250,2014-09-22,25.5,92.5,Assam,Background_Sampling,Copernicus_NASA_Background,negative,46.97,113.14,185.52,230.78,355.56,0.96,3.0667,1063.07,25.33,13.62,-0.014165,0
APDA-NEG-00251,2014-09-23,25.0,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,29.81,153.54,296.78,335.36,470.16,0.97,3.1333,9.45,0.41,97.51,-0.000647,0
APDA-NEG-00252,2011-09-23,25.5,90.625,Assam,Background_Sampling,Copernicus_NASA_Background,negative,8.61,22.76,103.24,224.25,281.29,0.96,3.0667,263.81,5.53,161.64,-0.002985,0
